-2.348825e-08, 0.019308
-2.328825e-08, 0.023588
-2.308825e-08, 0.029008
-2.288825e-08, 0.031426
-2.268825e-08, 0.026228
-2.248825e-08, 0.022754
-2.228825e-08, 0.021781
-2.208825e-08, 0.020836
-2.188825e-08, 0.020253
-2.168825e-08, 0.019335
-2.148825e-08, 0.019697
-2.128825e-08, 0.020753
-2.108825e-08, 0.022226
-2.088825e-08, 0.020975
-2.068825e-08, 0.021754
-2.048825e-08, 0.019836
-2.028825e-08, 0.016445
-2.008825e-08, 0.017028
-1.988825e-08, 0.017473
-1.968825e-08, 0.017028
-1.948825e-08, 0.018196
-1.928825e-08, 0.020586
-1.908825e-08, 0.021142
-1.888825e-08, 0.019030
-1.868825e-08, 0.016611
-1.848825e-08, 0.016278
-1.828825e-08, 0.015889
-1.808825e-08, 0.016695
-1.788825e-08, 0.017167
-1.768825e-08, 0.017167
-1.748825e-08, 0.018140
-1.728825e-08, 0.018196
-1.708825e-08, 0.017362
-1.688825e-08, 0.016889
-1.668825e-08, 0.016167
-1.648825e-08, 0.014749
-1.628825e-08, 0.012915
-1.608825e-08, 0.013471
-1.588825e-08, 0.012025
-1.568825e-08, 0.012692
-1.548825e-08, 0.013637
-1.528825e-08, 0.015639
-1.508825e-08, 0.014916
-1.488825e-08, 0.015639
-1.468825e-08, 0.014277
-1.448825e-08, 0.011136
-1.428825e-08, 0.009774
-1.408825e-08, 0.010580
-1.388825e-08, 0.010941
-1.368825e-08, 0.010608
-1.348825e-08, 0.010330
-1.328825e-08, 0.011108
-1.308825e-08, 0.011886
-1.288825e-08, 0.011080
-1.268825e-08, 0.010358
-1.248825e-08, 0.007495
-1.228825e-08, 0.007245
-1.208825e-08, 0.006744
-1.188825e-08, 0.008162
-1.168825e-08, 0.008495
-1.148825e-08, 0.007078
-1.128825e-08, 0.005994
-1.108825e-08, 0.005855
-1.088825e-08, 0.006300
-1.068825e-08, 0.006133
-1.048825e-08, 0.006216
-1.028825e-08, 0.004965
-1.008825e-08, 0.005104
-9.888250e-09, 0.003409
-9.688250e-09, 0.005994
-9.488250e-09, 0.009718
-9.288250e-09, 0.010107
-9.088250e-09, 0.009135
-8.888250e-09, 0.008940
-8.688250e-09, 0.007495
-8.488250e-09, 0.005216
-8.288250e-09, 0.006689
-8.088250e-09, 0.012831
-7.888250e-09, 0.014999
-7.688250e-09, 0.016334
-7.488250e-09, 0.017779
-7.288250e-09, 0.020225
-7.088250e-09, 0.019558
-6.888250e-09, 0.019169
-6.688250e-09, 0.019808
-6.488250e-09, 0.019474
-6.288250e-09, 0.016139
-6.088250e-09, 0.014721
-5.888250e-09, 0.016611
-5.688250e-09, 0.018640
-5.488250e-09, 0.019697
-5.288250e-09, 0.020836
-5.088250e-09, 0.022365
-4.888250e-09, 0.021587
-4.688250e-09, 0.020975
-4.488250e-09, 0.019002
-4.288250e-09, 0.020169
-4.088250e-09, 0.020558
-3.888250e-09, 0.021031
-3.688250e-09, 0.021781
-3.488250e-09, 0.022838
-3.288250e-09, 0.023338
-3.088250e-09, 0.023866
