-2.348825e-08, 0.020169
-2.328825e-08, 0.024672
-2.308825e-08, 0.029870
-2.288825e-08, 0.032399
-2.268825e-08, 0.028452
-2.248825e-08, 0.025256
-2.228825e-08, 0.024144
-2.208825e-08, 0.024060
-2.188825e-08, 0.022587
-2.168825e-08, 0.021615
-2.148825e-08, 0.022976
-2.128825e-08, 0.023866
-2.108825e-08, 0.023421
-2.088825e-08, 0.023060
-2.068825e-08, 0.022448
-2.048825e-08, 0.020280
-2.028825e-08, 0.017946
-2.008825e-08, 0.018057
-1.988825e-08, 0.017167
-1.968825e-08, 0.018474
-1.948825e-08, 0.019891
-1.928825e-08, 0.021976
-1.908825e-08, 0.020920
-1.888825e-08, 0.020225
-1.868825e-08, 0.019085
-1.848825e-08, 0.017056
-1.828825e-08, 0.015666
-1.808825e-08, 0.016389
-1.788825e-08, 0.016528
-1.768825e-08, 0.017084
-1.748825e-08, 0.017445
-1.728825e-08, 0.017640
-1.708825e-08, 0.017001
-1.688825e-08, 0.015861
-1.668825e-08, 0.016167
-1.648825e-08, 0.015527
-1.628825e-08, 0.015416
-1.608825e-08, 0.014499
-1.588825e-08, 0.014610
-1.568825e-08, 0.013804
-1.548825e-08, 0.013971
-1.528825e-08, 0.014555
-1.508825e-08, 0.015083
-1.488825e-08, 0.013999
-1.468825e-08, 0.013999
-1.448825e-08, 0.013693
-1.428825e-08, 0.011636
-1.408825e-08, 0.010052
-1.388825e-08, 0.009496
-1.368825e-08, 0.010163
-1.348825e-08, 0.010107
-1.328825e-08, 0.010330
-1.308825e-08, 0.011636
-1.288825e-08, 0.011414
-1.268825e-08, 0.010469
-1.248825e-08, 0.008912
-1.228825e-08, 0.007884
-1.208825e-08, 0.008690
-1.188825e-08, 0.007300
-1.168825e-08, 0.007745
-1.148825e-08, 0.009301
-1.128825e-08, 0.007578
-1.108825e-08, 0.008495
-1.088825e-08, 0.008468
-1.068825e-08, 0.007967
-1.048825e-08, 0.008384
-1.028825e-08, 0.006828
-1.008825e-08, 0.004687
-9.888250e-09, 0.003603
-9.688250e-09, 0.007328
-9.488250e-09, 0.011720
-9.288250e-09, 0.011997
-9.088250e-09, 0.011747
-8.888250e-09, 0.009913
-8.688250e-09, 0.007634
-8.488250e-09, 0.005660
-8.288250e-09, 0.007800
-8.088250e-09, 0.012637
-7.888250e-09, 0.015333
-7.688250e-09, 0.017362
-7.488250e-09, 0.017807
-7.288250e-09, 0.021114
-7.088250e-09, 0.020892
-6.888250e-09, 0.019836
-6.688250e-09, 0.019919
-6.488250e-09, 0.020169
-6.288250e-09, 0.018807
-6.088250e-09, 0.018446
-5.888250e-09, 0.018779
-5.688250e-09, 0.020642
-5.488250e-09, 0.022143
-5.288250e-09, 0.022504
-5.088250e-09, 0.023727
-4.888250e-09, 0.022699
-4.688250e-09, 0.022476
-4.488250e-09, 0.021754
-4.288250e-09, 0.020447
-4.088250e-09, 0.020892
-3.888250e-09, 0.023644
-3.688250e-09, 0.024255
-3.488250e-09, 0.024700
-3.288250e-09, 0.026228
-3.088250e-09, 0.027035
-2.888250e-09, 0.029953
-2.688250e-09, 0.032204
-2.488250e-09, 0.032621
-2.288250e-09, 0.030815
-2.088250e-09, 0.030509
-1.888250e-09, 0.029481
-1.688250e-09, 0.031593
-1.488250e-09, 0.034928
-1.288250e-09, 0.034623
-1.088250e-09, 0.034484
-8.882500e-10, 0.034428
-6.882500e-10, 0.037124
-4.882500e-10, 0.036151
-2.882500e-10, 0.031009
-8.825000e-11, 0.024227
1.117500e-10, 0.023783
3.117500e-10, 0.027118
5.117500e-10, 0.031120
7.117500e-10, 0.034595
9.117500e-10, 0.033455
1.111750e-09, 0.031232
1.311750e-09, 0.028758
1.511750e-09, 0.027451
1.711750e-09, 0.025617
1.911750e-09, 0.024978
2.111750e-09, 0.026562
2.311750e-09, 0.027507
2.511750e-09, 0.029397
2.711750e-09, 0.030870
2.911750e-09, 0.029731
3.111750e-09, 0.027896
3.311750e-09, 0.027590
3.511750e-09, 0.025339
3.711750e-09, 0.024060
3.911750e-09, 0.023032
4.111750e-09, 0.021225
4.311750e-09, 0.021253
4.511750e-09, 0.022893
4.711750e-09, 0.025700
4.911750e-09, 0.027507
5.111750e-09, 0.026868
5.311750e-09, 0.024561
5.511750e-09, 0.019697
5.711750e-09, 0.014471
5.911750e-09, 0.014694
6.111750e-09, 0.016639
6.311750e-09, 0.019780
6.511750e-09, 0.022226
6.711750e-09, 0.025839
6.911750e-09, 0.032594
7.111750e-09, 0.035290
7.311750e-09, 0.029897
7.511750e-09, 0.028397
7.711750e-09, 0.028480
7.911750e-09, 0.028230
8.111750e-09, 0.029091
8.311750e-09, 0.028508
8.511750e-09, 0.028035
8.711750e-09, 0.028647
8.911750e-09, 0.028035
9.111750e-09, 0.028869
9.311750e-09, 0.028174
9.511750e-09, 0.025144
9.711750e-09, 0.021976
9.911750e-09, 0.021448
1.011175e-08, 0.020308
1.031175e-08, 0.021142
1.051175e-08, 0.022254
1.071175e-08, 0.022921
1.091175e-08, 0.023671
1.111175e-08, 0.021809
1.131175e-08, 0.018529
1.151175e-08, 0.016111
1.171175e-08, 0.014499
1.191175e-08, 0.014166
1.211175e-08, 0.013471
1.231175e-08, 0.015194
1.251175e-08, 0.014972
1.271175e-08, 0.014110
1.291175e-08, 0.014249
1.311175e-08, 0.013054
1.331175e-08, 0.011275
1.351175e-08, 0.010080
1.371175e-08, 0.009246
1.391175e-08, 0.010135
1.411175e-08, 0.009468
1.431175e-08, 0.010636
1.451175e-08, 0.010469
1.471175e-08, 0.008940
1.491175e-08, 0.007300
1.511175e-08, 0.005299
1.531175e-08, 0.004076
1.551175e-08, 0.002130
1.571175e-08, 0.000685
1.591175e-08, 0.001797
1.611175e-08, 0.001380
1.631175e-08, 0.001852
1.651175e-08, 0.002380
1.671175e-08, 0.004354
1.691175e-08, 0.006300
1.711175e-08, 0.007356
1.731175e-08, 0.007078
1.751175e-08, 0.004687
1.771175e-08, 0.003576
1.791175e-08, 0.003214
1.811175e-08, 0.005605
1.831175e-08, 0.007300
1.851175e-08, 0.006939
1.871175e-08, 0.006300
1.891175e-08, 0.006689
1.911175e-08, 0.006105
1.931175e-08, 0.006939
1.951175e-08, 0.007356
1.971175e-08, 0.005132
1.991175e-08, 0.003075
2.011175e-08, 0.003437
2.031175e-08, 0.006772
2.051175e-08, 0.010608
2.071175e-08, 0.012498
2.091175e-08, 0.011469
2.111175e-08, 0.010163
2.131175e-08, 0.008579
2.151175e-08, 0.006855
2.171175e-08, 0.007078
2.191175e-08, 0.012998
2.211175e-08, 0.014805
2.231175e-08, 0.016056
2.251175e-08, 0.018474
2.271175e-08, 0.020225
2.291175e-08, 0.022059
2.311175e-08, 0.020725
2.331175e-08, 0.021837
2.351175e-08, 0.021948
2.371175e-08, 0.021142
2.391175e-08, 0.020336
2.411175e-08, 0.019085
2.431175e-08, 0.018112
2.451175e-08, 0.019141
2.471175e-08, 0.020725
2.491175e-08, 0.020531
2.511175e-08, 0.019752
2.531175e-08, 0.019002
2.551175e-08, 0.018585
2.571175e-08, 0.017084
2.591175e-08, 0.018585
2.611175e-08, 0.020920
2.631175e-08, 0.021142
2.651175e-08, 0.024144
2.671175e-08, 0.024227
2.691175e-08, 0.025283
2.711175e-08, 0.026173
2.731175e-08, 0.027062
2.751175e-08, 0.027257
2.771175e-08, 0.027729
2.791175e-08, 0.028591
2.811175e-08, 0.028508
2.831175e-08, 0.029508
2.851175e-08, 0.029342
2.871175e-08, 0.030537
2.891175e-08, 0.028452
2.911175e-08, 0.028202
2.931175e-08, 0.029453
2.951175e-08, 0.029564
2.971175e-08, 0.029481
2.991175e-08, 0.028647
3.011175e-08, 0.027618
3.031175e-08, 0.026729
3.051175e-08, 0.028202
3.071175e-08, 0.029786
3.091175e-08, 0.029731
3.111175e-08, 0.028063
3.131175e-08, 0.028424
3.151175e-08, 0.027980
3.171175e-08, 0.025923
3.191175e-08, 0.025784
3.211175e-08, 0.025867
3.231175e-08, 0.025534
3.251175e-08, 0.028591
3.271175e-08, 0.023838
3.291175e-08, 0.026562
3.311175e-08, 0.027090
3.331175e-08, 0.024700
3.351175e-08, 0.024477
3.371175e-08, 0.023866
3.391175e-08, 0.024172
3.411175e-08, 0.022226
3.431175e-08, 0.020002
3.451175e-08, 0.022838
3.471175e-08, 0.020781
3.491175e-08, 0.023588
3.511175e-08, 0.025200
3.531175e-08, 0.020753
3.551175e-08, 0.020475
3.571175e-08, 0.017695
3.591175e-08, 0.014999
3.611175e-08, 0.016500
3.631175e-08, 0.018418
3.651175e-08, 0.020475
3.671175e-08, 0.024227
3.691175e-08, 0.029258
3.711175e-08, 0.034595
3.731175e-08, 0.031593
3.751175e-08, 0.026090
3.771175e-08, 0.025228
3.791175e-08, 0.026034
3.811175e-08, 0.025589
3.831175e-08, 0.023894
3.851175e-08, 0.023560
3.871175e-08, 0.025395
3.891175e-08, 0.024978
3.911175e-08, 0.024227
3.931175e-08, 0.024088
3.951175e-08, 0.024839
3.971175e-08, 0.020697
3.991175e-08, 0.019697
4.011175e-08, 0.019169
4.031175e-08, 0.017167
4.051175e-08, 0.018835
4.071175e-08, 0.021476
4.091175e-08, 0.023393
4.111175e-08, 0.022143
4.131175e-08, 0.020169
4.151175e-08, 0.017862
4.171175e-08, 0.016250
4.191175e-08, 0.015639
4.211175e-08, 0.015055
4.231175e-08, 0.014638
4.251175e-08, 0.014277
4.271175e-08, 0.014166
4.291175e-08, 0.014916
4.311175e-08, 0.013554
4.331175e-08, 0.012970
4.351175e-08, 0.014304
4.371175e-08, 0.012526
4.391175e-08, 0.010636
4.411175e-08, 0.010580
4.431175e-08, 0.010969
4.451175e-08, 0.010358
4.471175e-08, 0.011247
4.491175e-08, 0.013582
4.511175e-08, 0.013332
4.531175e-08, 0.011497
4.551175e-08, 0.010135
4.571175e-08, 0.009413
4.591175e-08, 0.008134
4.611175e-08, 0.008356
4.631175e-08, 0.008078
4.651175e-08, 0.006994
4.671175e-08, 0.006466
4.691175e-08, 0.008412
4.711175e-08, 0.009162
4.731175e-08, 0.008829
4.751175e-08, 0.009107
4.771175e-08, 0.009968
4.791175e-08, 0.008607
4.811175e-08, 0.009440
4.831175e-08, 0.010608
4.851175e-08, 0.010107
4.871175e-08, 0.009162
4.891175e-08, 0.007967
4.911175e-08, 0.007912
4.931175e-08, 0.007661
4.951175e-08, 0.007078
4.971175e-08, 0.007161
4.991175e-08, 0.006049
5.011175e-08, 0.005021
5.031175e-08, 0.008356
5.051175e-08, 0.011330
5.071175e-08, 0.013359
5.091175e-08, 0.014054
5.111175e-08, 0.012776
5.131175e-08, 0.011052
5.151175e-08, 0.008245
5.171175e-08, 0.008329
5.191175e-08, 0.013665
5.211175e-08, 0.017195
5.231175e-08, 0.018946
5.251175e-08, 0.020169
5.271175e-08, 0.021670
5.291175e-08, 0.023143
5.311175e-08, 0.021003
5.331175e-08, 0.021281
5.351175e-08, 0.023199
5.371175e-08, 0.021198
5.391175e-08, 0.018835
5.411175e-08, 0.018446
5.431175e-08, 0.018946
5.451175e-08, 0.019808
5.471175e-08, 0.020864
5.491175e-08, 0.023060
5.511175e-08, 0.022448
5.531175e-08, 0.021059
5.551175e-08, 0.020586
5.571175e-08, 0.020002
5.591175e-08, 0.019224
5.611175e-08, 0.020336
5.631175e-08, 0.022921
5.651175e-08, 0.024839
5.671175e-08, 0.026034
5.691175e-08, 0.026757
5.711175e-08, 0.025784
5.731175e-08, 0.025812
5.751175e-08, 0.027785
5.771175e-08, 0.027618
